c1,c2,c3,alpha,beta,c,s_m_s1,s_m_s2,s_m_s3,s_s1,s_s2
0.810208,3.9125,1.13867,0.808639,0.979166,6.35166,0.585295,-0.79497,6.94148,0.484724,1.89331
0.942053,3.86136,0.922019,0.800649,0.938956,5.89567,0.226111,-0.688944,7.28813,0.470277,2.17381
0.932167,4.34157,0.927272,0.805298,0.959051,6.0609,0.364631,-0.837922,6.89589,0.489474,1.84381
0.6711,3.94574,1.41149,0.794931,0.940318,6.36713,0.45353,-1.01562,6.81306,0.487533,2.04717
0.553207,3.29602,1.30509,0.780462,0.944709,5.98422,0.240086,-0.496485,7.87857,0.467808,2.08998
0.532477,3.62129,1.59428,0.814158,0.979955,6.47849,0.509491,-0.886802,6.96407,0.465941,2.0837
0.530437,3.14497,0.925434,0.786342,0.932435,5.99976,0.534438,-0.809975,7.24049,0.47322,2.39851
0.698175,3.47412,0.701225,0.808596,0.934333,6.16227,0.536932,-0.373012,7.42638,0.467925,2.2264
0.658525,3.32806,0.61654,0.803517,0.926732,6.15567,0.540327,-0.650341,6.47216,0.475859,2.19037
0.84456,3.6141,0.183092,0.81969,0.980311,6.29643,0.466238,-0.877175,7.0077,0.466996,2.2855
0.876254,3.62223,0.973523,0.781326,0.917927,6.06869,0.642443,-0.294452,7.06223,0.480379,2.11708
0.788688,3.18652,1.25268,0.806274,0.956934,6.25575,0.244945,-0.96733,7.20371,0.468072,2.31494
0.730624,3.48175,0.884039,0.779998,0.957374,6.12069,0.520587,-0.468693,7.10579,0.496013,1.83045
0.684129,3.87812,1.13682,0.800543,0.960475,6.04761,0.311459,-1.21675,7.13949,0.459292,2.33582
0.526709,3.55227,1.64173,0.769432,0.912866,6.22721,0.429102,-0.784787,7.06409,0.477918,2.02074
0.589101,3.35186,1.31487,0.673612,0.815734,5.6191,0.284343,-0.61488,7.48024,0.474806,2.13013
0.63617,3.4872,1.31514,0.7054,0.862976,5.70789,0.330654,-0.55723,7.22666,0.479904,2.10538
0.606684,3.48518,1.09635,0.733934,0.904949,5.57211,0.329613,-0.757864,7.13641,0.472476,1.94803
0.565931,3.75312,1.47457,0.807237,0.959162,5.81033,0.550726,-0.615159,7.37598,0.475193,2.15963
0.602139,3.24558,1.45103,0.816069,0.932423,5.97271,0.338261,-0.746859,7.51326,0.464103,2.107
0.745078,3.55496,0.993523,0.829213,0.975951,6.1661,0.412348,-0.585764,6.97686,0.464528,2.17848
1.1594,4.66421,0.163815,0.756635,0.921329,5.72824,0.586579,-0.689686,6.67394,0.479627,2.10587
0.872907,4.14729,1.00298,0.768908,0.931876,6.45275,0.377248,-1.98431,6.82495,0.47737,2.17021
0.86355,4.21088,0.858034,0.840226,0.978663,6.08104,0.420333,-0.626908,6.89892,0.448679,2.6046
0.854661,4.32225,0.908922,0.820882,0.983212,5.97297,0.419145,-0.57015,7.64302,0.452259,2.40986
0.916023,4.24758,0.833651,0.811488,0.983964,5.81404,0.570375,-1.6204,6.56803,0.484596,2.03571
0.868835,4.03406,0.867633,0.833012,0.945255,6.42994,0.422029,-1.21844,6.89359,0.469031,2.20904
0.700473,3.27507,1.25114,0.79113,0.940852,6.46602,0.646539,-1.25439,6.60981,0.485018,2.14572
0.71762,3.2347,1.13528,0.810339,0.9847,6.15825,0.411569,-1.15407,6.85437,0.474397,2.07029
0.820097,3.67225,0.982787,0.849644,0.965809,6.46399,0.304063,-0.430104,7.41229,0.479898,1.91534
0.886839,3.6541,0.819315,0.815019,0.98783,6.32336,0.456434,-0.595326,7.3364,0.485033,1.99603
0.902259,3.39586,0.592329,0.818822,0.969839,6.33898,0.387398,-0.707671,7.15445,0.461908,2.36958
0.770006,3.66593,1.28911,0.801956,0.956863,6.30932,0.459311,-1.30634,6.9124,0.471436,2.2207
0.773353,3.88363,1.1781,0.842759,0.98286,6.40424,0.448516,-0.316751,7.49583,0.476501,2.23604
1.10039,4.41613,0.676082,0.858353,0.992537,6.52996,0.231883,-1.40447,7.21563,0.448589,2.47031
0.983851,4.29232,0.717606,0.85652,0.995501,6.63014,0.34396,-1.58581,7.11624,0.458063,2.47311
0.658644,3.46083,1.4669,0.763367,0.930358,5.83663,0.324211,-0.865295,7.02966,0.474754,2.10642
0.916048,3.53276,0.869727,0.844601,0.970433,6.26891,0.397972,-0.638946,6.96241,0.483136,2.15863
0.813264,2.96795,1.28627,0.763915,0.893636,5.91805,0.380906,-1.50597,6.83173,0.471454,2.24727
0.84165,2.93616,1.03788,0.767802,0.891189,6.10397,0.531287,-0.256544,7.20388,0.47637,2.15816
0.730544,3.26644,1.08481,0.797549,0.931814,6.25239,0.655053,-0.292174,7.02569,0.474554,2.10426
0.702413,3.09947,1.22958,0.813084,0.952999,6.39332,0.78895,-0.085108,7.10689,0.441557,2.57317
0.586969,2.72437,1.4721,0.772986,0.911754,5.93723,0.687089,-0.107829,6.84521,0.446602,2.42201
0.849796,3.45723,1.14458,0.816571,0.967594,6.33444,0.250963,-0.684671,7.23799,0.470895,2.14749
0.822386,3.63797,1.43916,0.807664,0.959385,6.21574,0.797312,-0.810322,6.73443,0.472034,2.05079
0.939401,3.85193,0.974911,0.775883,0.931713,5.97485,0.37787,-1.0973,7.19596,0.468956,2.26643
0.924734,3.75242,0.903431,0.764109,0.919593,6.02607,0.413233,-0.610131,7.41846,0.4736,2.25857
0.857005,3.42991,1.02887,0.840539,0.971274,6.50289,0.402649,-0.612022,6.78436,0.486673,2.15551
0.712925,3.39904,1.59053,0.796774,0.967715,6.10596,0.371616,-0.408006,7.21298,0.477733,2.15852
0.864685,3.93713,0.980577,0.81256,0.972941,6.44176,0.514488,-1.34309,7.02019,0.471857,2.20855
0.74088,4.03557,1.00212,0.801728,0.972187,6.28102,0.412234,-0.550725,7.23836,0.473001,2.32453
0.587686,4.02223,1.41769,0.815358,0.996091,5.96561,0.414092,-0.707598,7.10455,0.50936,1.63656
0.556879,3.96085,1.6186,0.796769,0.942454,6.50702,0.594949,-1.17755,6.75679,0.494624,1.95504
0.598712,3.38593,1.4205,0.762162,0.897237,6.21631,0.366403,-0.727995,7.1227,0.470337,2.26778
0.821897,3.94045,1.61563,0.756774,0.873379,6.15707,0.403584,-0.683669,7.25262,0.471523,2.42445
0.677616,3.4587,1.52236,0.793593,0.913292,6.02564,0.383376,-0.597381,7.13231,0.453655,2.24432
0.847214,3.77903,1.22402,0.801344,0.948728,6.17554,0.472002,-1.01424,6.93408,0.489361,2.06121
0.833414,3.51555,0.829476,0.791341,0.940977,6.33691,0.393696,-0.76676,7.34772,0.459714,2.27505
0.740418,2.74701,1.26707,0.776869,0.952489,6.11935,0.400335,-0.8084,7.22342,0.482547,1.9713
0.685418,2.68436,1.46364,0.79351,0.921838,6.23792,0.40106,-0.607796,7.2943,0.476714,2.34473
0.782668,3.15744,0.987706,0.819376,0.952753,6.55676,0.270979,-0.958993,7.35529,0.469475,2.22867
0.7991,2.9176,0.878045,0.815068,0.94836,6.11392,0.550737,-0.662257,7.03113,0.450225,2.49273
0.885772,3.11994,0.814963,0.692089,0.813118,5.83297,0.266757,-0.897587,7.24533,0.47105,2.12233
0.81155,3.34252,1.31153,0.781139,0.941964,6.33476,0.525414,-0.608608,7.05642,0.47763,2.10217
0.52159,3.29759,1.3972,0.840407,0.987779,6.52436,0.236604,-0.804936,7.39906,0.464234,2.27919
0.503548,3.16558,1.59049,0.82336,0.961169,6.30609,0.437804,-0.674412,7.11315,0.440257,2.66381
0.468649,2.94194,1.61899,0.795828,0.918149,6.1615,0.36481,-0.758202,7.36049,0.448508,2.45198
0.550639,3.17336,1.34343,0.82226,0.945979,6.50081,0.628695,-0.662682,6.78502,0.457371,2.49818
0.567959,3.51878,1.48392,0.798935,0.957017,5.96951,0.32723,-0.778221,7.3755,0.465139,2.09498
0.429443,3.27743,2.09771,0.821341,0.929471,6.16186,0.638112,-1.22779,6.61815,0.480032,2.29379
0.570843,3.65206,1.93886,0.861555,0.996758,6.34815,0.58594,-1.23307,6.28968,0.491529,1.75777
0.893825,3.92676,1.4027,0.735968,0.882704,5.65262,0.446946,-0.981141,7.28772,0.453314,2.58442
0.622541,3.4423,1.37091,0.808163,0.994103,6.28038,0.269848,-0.806672,7.23796,0.490821,1.76125
0.489304,3.21636,1.4733,0.791587,0.947859,6.15626,0.37629,-0.581941,7.48937,0.462821,2.18894
0.511448,2.93205,1.25548,0.788155,0.921889,6.01437,0.520089,-0.667783,7.24837,0.475282,2.24512
0.539075,3.29821,1.46767,0.811084,0.944444,5.98516,0.360623,-0.502264,7.40509,0.481059,2.27016
0.733798,3.43512,1.18985,0.81108,0.938387,6.27745,0.321059,-0.964443,7.25768,0.469657,2.41586
0.595779,3.0672,1.5362,0.818514,0.950222,6.09114,0.359323,-0.45092,7.47334,0.471804,2.0866
0.922156,3.53709,0.547348,0.749479,0.899266,6.09984,0.416752,-1.2399,7.00563,0.483407,2.1458
0.88827,3.28582,0.939155,0.802519,0.918791,6.1499,0.458128,-0.339232,7.47833,0.459166,2.33217
0.64659,3.13254,1.34817,0.775236,0.936654,6.35527,0.374962,-1.40967,7.03053,0.486703,2.0417
0.526296,2.98476,1.53036,0.825719,0.98891,6.19593,0.741247,-1.33001,6.22829,0.4619,2.26568
0.600691,3.2499,1.47928,0.790779,0.91143,6.00063,0.549088,-1.06691,6.79691,0.488341,1.90992
0.667081,3.20064,1.22025,0.806613,0.957817,6.35188,0.590612,-0.706033,6.83107,0.480432,2.24732
0.685787,2.88311,1.3202,0.727324,0.882049,5.95238,0.19751,-0.680134,7.48293,0.468058,2.15708
0.698932,3.79673,1.20864,0.820133,0.954043,6.16071,0.520145,-1.18036,6.74691,0.487337,2.04062
0.522528,3.6417,1.71703,0.756505,0.881877,5.80312,0.474334,-0.967104,6.99484,0.46743,2.33482
0.587495,4.04012,1.77816,0.745672,0.900161,5.85354,0.51865,-0.754075,7.17092,0.464065,2.09953
0.73081,4.07756,1.38005,0.755469,0.899284,5.67805,0.264553,-0.828266,7.22455,0.475657,2.21878
0.730577,3.90075,0.800235,0.828148,0.966515,6.19036,0.613385,-0.682962,6.67608,0.490246,1.97542
0.739951,3.40887,0.621915,0.784003,0.938351,6.06706,0.408349,-0.934255,6.91448,0.473227,2.25829
0.605244,3.40972,0.850197,0.748248,0.884516,5.95108,0.442403,-0.456194,7.27065,0.462208,2.30192
0.508484,3.27499,1.14623,0.847242,0.989315,6.55394,0.500737,-0.459111,6.89156,0.490627,2.07177
0.620154,3.4456,1.39449,0.787039,0.94434,6.32351,0.316754,-1.02822,7.18914,0.478151,2.37481
0.626467,3.48358,1.38849,0.836818,0.981406,5.92029,0.407585,-0.551863,7.38901,0.462501,2.15848
0.712007,3.45003,1.36433,0.838772,0.979383,6.91411,0.238339,-1.05235,7.20373,0.459765,2.2175
0.614069,3.68234,1.55352,0.822188,0.928246,6.5019,0.482658,-0.326733,7.08272,0.479287,2.17964
0.720108,3.60644,1.0449,0.824113,0.973187,6.65781,0.365842,-0.768409,7.28262,0.474596,1.94783
0.810571,3.9206,1.25122,0.765733,0.900088,6.2954,0.361487,-0.723103,7.21822,0.463666,2.26132
0.891729,4.01368,1.17801,0.824386,0.984024,6.16088,0.330214,-0.814026,7.22926,0.465115,2.03689
0.618445,3.56775,1.33463,0.788558,0.92765,5.96746,0.473097,-0.948799,6.82856,0.485635,2.00716
0.800214,3.76541,1.11199,0.763745,0.911207,6.02861,0.298064,-0.441224,7.67504,0.476379,2.03225
0.802671,3.86902,1.12326,0.747083,0.891554,6.09298,0.538547,-1.34212,6.4972,0.470606,2.16253
0.521753,3.30447,1.77893,0.821776,0.971328,6.49328,0.605751,-1.52288,6.55135,0.469695,2.10314
0.785656,4.26289,0.921165,0.767942,0.91301,6.0753,0.289845,-0.687549,7.59766,0.480918,2.15762
0.709888,4.05056,1.41534,0.813219,0.983408,6.30898,0.478799,-1.49246,6.51108,0.485065,1.99637
0.670412,4.01505,1.40963,0.830281,0.975155,6.11321,0.599764,-1.1689,6.5798,0.479427,2.00588
0.707353,3.91387,1.43008,0.821758,0.976089,6.48827,0.572717,-0.832918,6.79222,0.484848,2.0639
0.777676,4.03694,0.964133,0.769352,0.912861,6.0542,0.228375,-0.76229,7.37611,0.457571,2.18061
0.674779,3.8248,1.11544,0.762765,0.905142,5.87857,0.504224,-0.484886,7.27853,0.479084,2.12627
1.01191,4.21683,0.976502,0.838498,0.956772,6.11781,0.266793,-1.32034,7.2099,0.47731,2.36345
0.926278,3.91977,0.798269,0.824442,0.995269,6.49022,0.366547,-0.429405,7.57739,0.485163,2.02444
0.599061,2.77456,1.50528,0.720024,0.838862,5.74023,0.542801,-0.773851,7.26742,0.468891,2.3199
0.476545,2.8238,1.27119,0.815316,0.958857,5.94951,0.562911,-1.19695,6.97226,0.451529,2.23998
0.683627,3.68999,0.893437,0.787965,0.945848,5.83493,0.440614,-0.33626,7.19592,0.479822,1.96676
0.788095,3.49461,0.910599,0.780912,0.912621,6.36227,0.359463,-1.06546,6.8356,0.481596,2.17964
0.667096,3.71301,1.36988,0.825784,0.984839,6.28346,0.471486,-0.45068,7.59461,0.469477,2.58714
0.756198,3.97554,1.16592,0.831713,0.962509,6.24051,0.440858,-0.533397,6.9848,0.474482,2.17484
0.990582,4.01864,1.00501,0.823802,0.957002,6.59094,0.428408,-0.46733,7.59498,0.478864,2.02664
0.846659,4.03556,1.42258,0.862003,0.991307,6.2712,0.491053,-0.745804,6.84285,0.478829,2.31574
0.958053,4.08621,1.15821,0.795591,0.9464,6.37797,0.492025,-1.44749,6.4966,0.468984,2.27578
0.785908,3.90447,1.17006,0.809057,0.950912,6.38822,0.206539,-0.80866,7.25065,0.468105,2.2403
0.519984,2.9446,1.67202,0.803322,0.92727,6.26611,0.656062,-0.409325,7.144,0.458867,2.34499
0.486916,3.14899,2.03967,0.794585,0.932057,6.07485,0.425207,-0.571792,7.34082,0.471611,2.30239
0.472093,2.90849,1.82737,0.856432,0.989705,6.72821,0.48874,-0.395279,7.29774,0.477937,2.21543
0.795614,4.05282,0.549407,0.728476,0.859752,5.90368,0.444081,-1.15056,6.94673,0.471196,2.04502
0.701452,3.93292,0.725284,0.7609,0.914165,5.96279,0.641085,-1.53952,6.48966,0.46118,2.346
0.563032,3.24444,1.07869,0.802893,0.923658,6.21815,0.633061,-0.616729,6.86882,0.482957,2.1164
0.517776,3.67315,1.10085,0.7993,0.970934,6.36117,0.772737,-1.14699,6.48761,0.459671,2.3236
0.24258,2.68084,1.83987,0.799945,0.968512,6.21277,0.659932,-1.4342,6.50473,0.477666,2.04252
0.384425,2.73886,1.65487,0.814348,0.968304,6.21944,0.568441,-0.768051,6.91838,0.489105,2.07116
0.232945,2.30854,1.56394,0.756993,0.901083,5.80571,0.597936,-0.903707,7.05343,0.475251,2.05768
0.311363,2.42245,1.41543,0.824634,0.959934,6.50123,0.713787,-0.238381,6.84484,0.491641,1.9905
0.509403,3.30029,1.34641,0.783141,0.905786,5.88309,0.364177,-0.906624,7.18922,0.478133,2.0711
0.59137,3.82001,1.15912,0.797568,0.947899,6.03328,0.62877,-0.818524,6.48953,0.470238,2.13237
0.517077,4.20532,1.47405,0.798438,0.976504,6.10213,0.48244,-1.30432,6.75171,0.497639,1.75503
0.777357,4.65663,0.942721,0.814179,0.963755,6.35615,0.386501,-0.593417,7.34967,0.449417,2.39663
0.852029,4.56134,0.929158,0.793208,0.950413,6.0358,0.483454,-2.19748,6.76259,0.469087,2.12974
0.908657,4.42654,0.994681,0.810922,0.961037,6.3382,0.376885,-0.764133,7.18497,0.468637,2.15404
0.882132,4.34571,1.05101,0.820514,0.975778,6.32252,0.38377,-0.755863,7.1484,0.475954,2.34354
1.29674,4.80139,0.0963651,0.787774,0.938679,6.05966,0.598518,-0.801435,6.56195,0.456814,2.0705
1.10242,4.73945,0.253894,0.771253,0.909608,5.95478,0.376239,-1.3465,6.94997,0.453669,2.40344
1.1087,4.7647,0.680865,0.728973,0.872956,5.77704,0.421256,-0.974543,6.83896,0.466637,2.13903
0.917188,4.3881,0.688183,0.743558,0.88367,6.05672,0.640663,-0.834556,6.97732,0.468932,2.17944
0.930632,4.4192,0.63186,0.749699,0.879874,6.05841,0.551959,-0.84209,7.01155,0.471894,2.21207
0.890537,4.2898,0.8875,0.839655,0.988525,6.36312,0.329322,-1.14402,7.29698,0.475416,2.13347
0.85975,4.22653,0.819127,0.782565,0.906992,6.19221,0.705847,-1.56568,6.23302,0.477853,2.17726
0.843343,4.19038,0.800345,0.788815,0.909434,5.87358,0.566975,-1.7126,6.68693,0.499308,2.09691
0.744703,3.78351,0.860475,0.810969,0.970427,6.43155,0.442609,-0.640547,7.1249,0.476234,2.03849
0.713237,3.79764,0.959358,0.816603,0.965802,6.44686,0.449477,-0.589105,7.26785,0.474132,2.07625
0.656468,3.34245,1.15133,0.773165,0.944746,6.31484,0.378035,-0.675613,7.06023,0.475632,1.93021
0.637469,3.53575,1.23637,0.778358,0.917739,5.69672,0.29361,-0.462647,7.45876,0.485711,2.2448
0.567608,3.50067,1.39104,0.814819,0.962736,6.04848,0.632461,-0.615335,6.73374,0.493505,1.98554
0.657347,3.12693,1.47099,0.803904,0.95394,6.0271,0.17142,-0.606953,7.52945,0.458051,2.42643
0.859345,4.36101,0.690555,0.801097,0.950031,5.92184,0.691714,-0.856121,6.6568,0.490956,1.87102
0.796543,3.52942,0.995534,0.785765,0.908031,6.20829,0.588927,-0.626205,7.05805,0.4594,2.45615
0.819824,3.79239,1.23733,0.789069,0.95738,6.06287,0.192068,-0.704312,7.655,0.488073,1.95482
0.718838,3.69406,1.4123,0.828358,0.941967,6.23444,0.613385,-0.787348,6.41958,0.477267,2.32434
0.910103,3.94827,0.910637,0.798732,0.97349,6.12742,0.163863,-0.746035,7.76299,0.484129,2.1682
0.775454,3.85159,1.06458,0.801549,0.947616,6.06907,0.499534,-2.06165,6.39767,0.488524,1.93907
0.763174,4.24461,0.901703,0.791917,0.935671,6.12791,0.303321,-0.819505,7.35557,0.470055,2.37322
0.796972,3.92749,1.36017,0.748717,0.893149,6.00986,0.424533,-0.859412,6.70276,0.479691,1.92371
0.770897,3.07787,1.3657,0.790505,0.927185,5.7103,0.438772,-0.987599,6.77648,0.481458,2.06858
1.00406,3.67489,0.629809,0.788095,0.96587,6.36283,0.425377,-0.505839,7.39238,0.477543,2.14913
0.578916,3.27648,1.62054,0.847233,0.965618,6.32661,0.417402,-0.484355,7.23794,0.483618,2.04636
0.701401,3.32429,0.933352,0.823442,0.975092,6.28468,0.398361,-0.736437,7.28953,0.460312,2.37285
0.983783,4.34745,0.74052,0.78631,0.940155,5.96596,0.439624,-0.72419,6.90746,0.480833,1.86622
0.806172,3.87217,1.51566,0.826202,0.972312,6.42833,0.370099,-1.06165,7.27605,0.488991,1.93478
0.9921,3.95774,0.84011,0.740278,0.891918,5.83751,0.431618,-0.536087,6.99992,0.453179,2.19171
1.01406,4.05072,0.676303,0.727693,0.890415,5.9717,0.385083,-0.82655,7.39293,0.456992,2.2683
0.900672,3.55557,1.16811,0.821171,0.96247,6.32031,0.648337,-0.839121,6.67509,0.46538,2.36325
0.96839,3.68281,0.953113,0.783885,0.940289,6.15669,0.399284,-0.446721,7.53906,0.461709,2.30668
0.781331,3.17334,1.05058,0.82423,0.972289,6.27467,0.157898,-0.410057,8.06794,0.47776,2.13905
0.640744,2.95115,1.29085,0.809903,0.970433,6.01717,0.179784,-0.634891,7.43691,0.457569,2.13161
1.00819,3.61984,1.05729,0.789492,0.940187,6.20811,0.563275,-0.606788,7.40436,0.48254,2.16012
0.900109,3.38575,1.20947,0.816311,0.970438,6.33258,0.533623,-0.772646,6.77513,0.47134,2.20625
0.902313,3.44151,0.582755,0.776566,0.911437,5.98495,0.347897,-0.29157,7.60197,0.483209,2.11707
0.887903,3.48467,0.633162,0.810556,0.947477,6.05743,0.413344,-0.344922,7.73199,0.476538,2.12147
0.810454,3.26967,0.8763,0.751793,0.895718,5.96823,0.712523,-0.470193,6.73307,0.476442,2.11882
0.902504,3.70299,0.999203,0.790907,0.919183,6.04016,0.175588,-0.852226,7.66539,0.465634,2.29108
0.942956,3.61427,0.959024,0.815563,0.958765,6.59682,0.217156,-0.739276,7.54652,0.477461,2.16041
0.923011,3.54722,1.06633,0.809844,0.94374,6.38618,0.333416,-0.868554,7.21202,0.480986,2.04056
0.744427,2.86493,1.36423,0.821804,0.967562,6.19247,0.45152,-0.826644,7.18666,0.466017,2.35402
0.907506,3.26663,1.09784,0.830816,0.956125,6.27147,0.324018,-0.868821,7.22833,0.46601,2.13565
0.629321,3.03987,1.26463,0.778159,0.93918,6.12663,0.450846,-0.534946,7.39995,0.479979,2.17476
0.648086,3.11513,1.03418,0.734617,0.865444,6.00923,0.432589,-0.960148,7.0641,0.46775,2.27113
0.614226,2.87662,1.02501,0.810918,0.972555,6.04123,0.413137,-0.625402,7.25653,0.501432,1.94168
0.650817,3.05499,1.13569,0.828594,0.984178,6.59189,0.421865,-0.6261,7.32606,0.477744,2.20205
0.366012,2.51377,1.42448,0.742792,0.887179,5.82324,0.657208,-0.782986,6.71457,0.480534,2.18157
0.326772,2.5117,1.45075,0.786119,0.935152,6.0502,0.497006,-0.638505,7.24839,0.47058,2.12537
0.819946,4.02998,1.25514,0.782024,0.922077,6.02967,0.496559,-0.474217,6.99622,0.47702,2.10452
0.802722,3.46551,1.34047,0.834177,0.972368,6.3482,0.367541,-0.827504,7.09097,0.466106,2.2825
0.731853,3.39141,1.32364,0.808685,0.943981,6.19495,0.419475,-0.682727,7.17474,0.475074,2.13296
0.902456,3.82997,1.25718,0.786306,0.926713,6.11002,0.408909,-0.633982,7.44664,0.48856,2.08418
0.636223,3.47469,1.66508,0.807776,0.960719,6.33129,0.451723,-0.982593,6.93126,0.469026,2.16275
0.755905,3.5555,1.47044,0.796999,0.970771,6.03629,0.403146,-0.608616,7.41871,0.487726,2.04191
0.822121,3.44311,1.38076,0.776552,0.945388,6.23765,0.252742,-0.457128,8.02702,0.468728,2.30367
0.584913,3.32251,1.40386,0.850983,0.982681,6.34831,0.553455,-2.07264,6.25311,0.480451,2.10275
0.57562,2.93549,1.67111,0.824896,0.967146,6.28586,0.509068,-0.589819,7.06137,0.477525,2.2747
0.626465,3.50936,1.43875,0.80055,0.930043,6.21374,0.515156,-0.931676,7.2993,0.457109,2.2939
0.575078,2.97715,1.19864,0.77164,0.948807,6.21505,0.352667,-0.648443,7.2255,0.483198,2.10756
0.669857,3.17179,1.08719,0.836844,0.982953,6.20902,0.414627,-0.548594,7.60527,0.462336,2.27899
0.653786,3.51105,1.48724,0.83506,0.975562,6.38992,0.343687,-1.17393,6.91472,0.477311,2.24133
0.735148,3.92763,0.963665,0.77648,0.958512,6.02607,0.552885,-0.568895,7.23778,0.468925,2.07948
0.876209,3.78818,0.542552,0.78744,0.949946,6.15282,0.488889,-0.827509,6.78175,0.492655,2.15486
0.709279,3.53762,0.642065,0.773218,0.912256,5.79733,0.637328,-1.1624,6.08259,0.49951,1.9483
0.96313,3.80355,0.322083,0.718585,0.841497,5.97428,0.658302,-0.961601,6.53727,0.476923,1.87087
1.02344,3.99044,0.0623017,0.749971,0.914338,5.7102,0.548381,-2.47803,6.45119,0.488642,2.14867
1.03867,4.05904,-0.0697738,0.750903,0.875832,5.70286,0.530892,-2.12624,6.51418,0.491457,2.1691
0.98094,3.82598,0.957676,0.862257,0.991631,6.45264,0.642677,-0.729911,7.30071,0.484654,1.91775
0.725499,3.58458,1.01065,0.778304,0.959797,6.15701,0.376344,-1.28436,6.96906,0.481674,2.03805
0.744465,3.61325,0.905408,0.808855,0.981074,6.46752,0.313605,-0.33335,7.92763,0.495795,1.98582
0.545928,3.57208,1.47783,0.758669,0.897571,5.84303,0.523749,-1.17626,6.35169,0.454508,2.33866
0.540688,3.03636,1.5199,0.753313,0.929504,5.89802,0.228055,-0.397654,7.83941,0.485211,1.86681
0.640525,3.79979,1.12552,0.831837,0.985884,6.46914,0.608214,-1.30859,6.43813,0.483263,2.15122
0.491041,3.8805,1.45795,0.84091,0.972696,6.26528,0.41961,-0.579693,7.39959,0.471768,2.31341
0.400645,3.56775,1.68913,0.717883,0.889371,5.90173,0.280349,-0.768873,7.22496,0.493534,1.7883
0.422628,3.61914,1.56582,0.785097,0.931357,5.93945,0.360657,-0.658514,7.42083,0.494758,2.15109
0.513457,3.73242,1.68975,0.753805,0.866726,6.01498,0.448832,-0.843603,7.0117,0.477073,2.29518
0.504844,3.47224,1.56844,0.780561,0.917859,5.80782,0.514579,-0.77297,6.86248,0.465604,2.19507
0.609437,3.63417,1.67408,0.809897,0.970708,6.52796,0.271746,-0.582891,7.47078,0.493945,2.04771
0.696327,3.7526,1.69833,0.73757,0.857542,5.91798,0.697497,-1.88856,6.28005,0.463447,2.40971
0.6217,3.65712,1.66898,0.815471,0.947528,6.2382,0.65103,-0.686165,7.0726,0.460269,2.48859
0.621072,3.57146,1.58205,0.77725,0.922803,6.09948,0.54299,-0.844736,7.05962,0.471747,2.19925
0.836855,4.19775,0.862895,0.74849,0.886774,5.99285,0.212575,-0.621838,7.39221,0.465769,2.26284
0.633621,3.88033,1.60237,0.692747,0.818933,5.87742,0.590802,-1.29301,6.67401,0.479968,2.16087
0.745418,4.14503,1.37316,0.806627,0.963138,6.46878,0.287784,-0.484737,7.78733,0.469241,2.17685
0.723722,4.02776,1.3033,0.813933,0.941531,6.26576,0.257561,-0.531099,7.56666,0.470415,2.18431
0.676651,4.38616,1.17323,0.816555,0.942301,6.11404,0.55392,-1.30135,6.60215,0.470476,2.18965
0.681896,3.9903,0.965691,0.810806,0.959181,6.31788,0.518673,-1.98095,6.30327,0.48859,2.15392
0.640904,3.85442,1.34145,0.830622,0.958987,6.36587,0.252474,-0.700111,7.44762,0.454233,2.30047
